id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0JRYG778F,悠家时代云图民宿,虚拟数据;虚拟民宿;虚拟民宿,980100,[],时代云图1期6座1102,112.86159,23.509324,112.85650322565328,23.512070263757927,4000107890,广东省,佛山市,三水区,虚拟数据,虚拟民宿,虚拟民宿
B0J6BC2EZ0,南山文化广场送车点,虚拟数据;虚拟数据;虚拟数据,980000,[],南山镇南山文化广场,112.858514,23.506261,112.85342334259369,23.50900273174369,[],广东省,佛山市,三水区,虚拟数据,虚拟数据,虚拟数据
B0J6BCZC59,康城公园送车点,虚拟数据;虚拟数据;虚拟数据,980000,[],南山镇康城公园,112.860187,23.505981,112.85509861356314,23.50872527178375,[],广东省,佛山市,三水区,虚拟数据,虚拟数据,虚拟数据
B0J67NNN7F,康城公园,虚拟数据;虚拟数据;虚拟数据,980000,[],沿涌西路与侨新路交叉口西南100米,112.860187,23.505981,112.85509861356314,23.50872527178375,[],广东省,佛山市,三水区,虚拟数据,虚拟数据,虚拟数据
B0I3UOO5QO,三水南山南丹山九道谷【南丹山语公寓】,虚拟数据;虚拟民宿;虚拟民宿,980100,[],佛山三水南山镇沿涌东路时代云图3栋4栋5栋7栋8标,112.86122,23.509598,112.85613272981077,23.512343716333948,"17110094282,,247",广东省,佛山市,三水区,虚拟数据,虚拟民宿,虚拟民宿
B0J6BC38DM,736,虚拟数据;虚拟数据;虚拟数据,980000,[],[],112.995909,23.29239,112.99064290149688,23.29502823123668,[],广东省,佛山市,三水区,虚拟数据,虚拟数据,虚拟数据
B0JBD7YEIL,范湖综合市场,虚拟数据;虚拟数据;虚拟数据,980000,[],乐平镇仙湖路8号,112.998116,23.307987,112.99284098409396,23.310614314085747,17606662793,广东省,佛山市,三水区,虚拟数据,虚拟数据,虚拟数据
B0J64LROFO,三水工业区,虚拟数据;虚拟数据;虚拟数据,980000,[],乐平镇乐南路10号,113.007528,23.267149,113.0022221735353,23.26975940855829,[],广东省,佛山市,三水区,虚拟数据,虚拟数据,虚拟数据
B0J67NPB1D,旺缘租车(佛山②店)三水工业区,虚拟数据;虚拟数据;虚拟数据,980000,[],三水工业园区,113.007528,23.267149,113.0022221735353,23.26975940855829,[],广东省,佛山市,三水区,虚拟数据,虚拟数据,虚拟数据
B0J67NPB1G,旺缘租车(佛山②店)范湖综合市场,虚拟数据;虚拟数据;虚拟数据,980000,[],范湖综合市场,112.998116,23.307987,112.99284098409396,23.310614314085747,[],广东省,佛山市,三水区,虚拟数据,虚拟数据,虚拟数据
