id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
B0FFLMGPQE,瓦尔塔力道(东莞塘厦旭江店),摩托车服务;摩托车服务相关;摩托车服务相关|汽车服务;汽车服务相关;汽车服务相关,040000|010000,[],塘厦镇东兴大道南172号,114.09593,22.797811,114.09078818715228,22.80043624432984,13510953035,广东省,东莞市,东莞市,摩托车服务,摩托车服务相关,摩托车服务相关
B0KBRHMFTZ,5He by HONDA,摩托车服务;摩托车销售;摩托车销售|汽车销售;汽车销售;汽车销售,040100|020000,[],寮步红荔路与坑口学园街交叉口东40米,113.877659,22.987174,113.87273538080976,22.990083055236624,[],广东省,东莞市,东莞市,摩托车服务,摩托车销售,摩托车销售
B03018ONOT,实力摩托车配件部,摩托车服务;摩托车维修;摩托车维修,040200,[],望牛墩镇五福路47号,113.651941,23.050177,113.64683524182684,23.053018820968823,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0FFG4I41S,绍高摩托车配件,摩托车服务;摩托车维修;摩托车维修,040200,[],119省道南侧,113.654751,23.050146,113.64964119114512,23.052982849660207,0769-88516313,广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0FFHIAJBN,顺意摩托车维修店,摩托车服务;摩托车维修;摩托车维修,040200,[],望牛墩镇望联一坊泰康路,113.654309,23.055808,113.64919946405308,23.05864321702339,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0H6DY5MQ9,杜德摩托车维修部,摩托车服务;摩托车维修;摩托车维修,040200,[],杜屋横滘西区1巷2号,113.634212,23.056871,113.629127825553,23.0597378997017,13600268508,广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0FFIZYCID,维修摩托车,摩托车服务;摩托车维修;摩托车维修,040200,[],望牛墩镇聚龙江龙泉路广龙宾馆旁边保菲利陶瓷店旁边,113.660873,23.062774,113.65575319436628,23.065594247653536,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0FFHNG6IS,维修摩托车电动车,摩托车服务;摩托车维修;摩托车维修,040200,[],小河路与江南上横街交叉口东南80米,113.664665,23.024321,113.65954188178216,23.027150648709725,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0FFJ1ENKG,强记摩托车维修,摩托车服务;摩托车维修;摩托车维修,040200,[],望牛墩镇横沥村,113.621559,23.035982,113.61648658799872,23.03887264602864,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0J0SHJXUG,忠诚维修,摩托车服务;摩托车维修;摩托车维修,040200,[],道滘镇道洪路横街1号104,113.653432,23.006652,113.64832696177228,23.009509960007183,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0J0HKPRM3,情怀机车工作室,摩托车服务;摩托车销售;摩托车销售,040100,[],万江街道小享南湖二街13号,113.687996,23.056856,113.68283499900858,23.05962770306205,[],广东省,东莞市,东莞市,摩托车服务,摩托车销售,摩托车销售
B0JR461LC4,维修电动车摩托车,摩托车服务;摩托车维修;摩托车维修,040200,[],下马四路与大东向圆心坊交叉口北20米,113.645119,23.085081,113.64002024384592,23.087919550229568,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0IU7SFUUK,顺利电动车摩托车维修店,摩托车服务;摩托车维修;摩托车维修,040200,[],道滘闸口新华路15号101,113.675668,23.008839,113.67052872322076,23.011654388790248,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0FFH280EV,维修摩托车电动车,摩托车服务;摩托车维修;摩托车维修,040200,[],中心路与振兴街交叉口西北20米,113.657881,23.087472,113.652764099526,23.09028732920077,18027551291,广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0FFI68G1H,明达摩托车维修店,摩托车服务;摩托车服务相关;摩托车服务相关,040000,[],小享文明路1号101,113.692641,23.063976,113.68747302727576,23.06673640897412,0769-22280028;15217388856,广东省,东莞市,东莞市,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFFST2QP,伟业摩托车电动车维修店,摩托车服务;摩托车维修;摩托车维修,040200,[],万江街道新谷涌泰新路东12号,113.696879,23.031731,113.69170756973374,23.034497999496256,15916764111,广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0FFHY6PTT,佳讯摩托,摩托车服务;摩托车维修;摩托车维修,040200,[],万江街道新谷涌泰新路467号,113.697512,23.032496,113.69233971555974,23.03526161563853,13724483092,广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0FFIO3NK4,通有摩托车配件,摩托车服务;摩托车服务相关;摩托车服务相关,040000,[],万江街道康怡医院万江街道谷涌路段一零七国道旁,113.690803,23.068171,113.68563727951036,23.07093285495172,[],广东省,东莞市,东莞市,摩托车服务,摩托车服务相关,摩托车服务相关
B0JKFCVAA6,Masontex摩爵仕总部,摩托车服务;摩托车销售;摩托车销售,040100,[],北王路与中麻路辅路交叉口西北180米,113.639428,23.088859,113.63433601352163,23.091704880415296,[],广东省,东莞市,东莞市,摩托车服务,摩托车销售,摩托车销售
B0H1XP1M83,锦记摩托电动车修理店,摩托车服务;摩托车服务相关;摩托车服务相关,040000,[],槎滘中心路与槎滘市场路交叉口西60米,113.630515,23.086714,113.62543244835956,23.089573092017496,18926827726,广东省,东莞市,东莞市,摩托车服务,摩托车服务相关,摩托车服务相关
B0J3ZSPETM,骑士所,摩托车服务;摩托车销售;摩托车销售,040100,[],景福三横路与振兴东六路交叉口西南40米,113.678205,23.005851,113.6730619954326,23.008662863199103,[],广东省,东莞市,东莞市,摩托车服务,摩托车销售,摩托车销售
B0H1XP2193,荣昌摩托车电动车维修,摩托车服务;摩托车服务相关;摩托车服务相关,040000,[],凌角街鸿富花园-C区,113.659617,23.08988,113.65449732214816,23.09269112374573,[],广东省,东莞市,东莞市,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFFZX03N,锋记摩托车维修店,摩托车服务;摩托车维修;摩托车维修,040200,[],中堂镇蕉利乡政府斜对面,113.678785,23.082562,113.67363604275693,23.08533988069622,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0G17HVMB5,万江龙成本田店,摩托车服务;摩托车销售;摩托车销售,040100,[],万道路(东莞市人民医院正对面),113.699201,23.027352,113.69402695490942,23.03011706040284,[],广东省,东莞市,东莞市,摩托车服务,摩托车销售,摩托车销售
B0FFM1MS77,梁记摩托车电动车单车修理,摩托车服务;摩托车维修;摩托车维修,040200,[],振兴路与乐阳街交叉口南60米,113.652074,23.092893,113.64696524554265,23.09571648860489,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0JD47OVY0,东莞铁骑驿站,摩托车服务;摩托车销售;摩托车销售,040100,[],沁园路与礼宾路交叉口北40米,113.886459,22.924684,113.88155322781954,22.92762688058271,[],广东省,东莞市,东莞市,摩托车服务,摩托车销售,摩托车销售
B0JKMKFX02,途美机车俱乐部,摩托车服务;摩托车销售;摩托车销售,040100,[],大岭山镇金桔优艺街1号4栋,113.858229,22.906118,113.85327048148903,22.90903669612795,[],广东省,东莞市,东莞市,摩托车服务,摩托车销售,摩托车销售
B0JU41E7TM,摩托车修理店,摩托车服务;摩托车维修;摩托车维修,040200,[],厚街镇新塘丽新路66号,113.654108,22.909086,113.64900836885155,22.91198435776215,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0G136XUDC,钟爱电动车,摩托车服务;摩托车维修;摩托车维修,040200,[],大岭山镇月山村月山路25号101,113.852463,22.892742,113.8474914467852,22.895656937813705,15279608961,广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0JGV16J26,LK机车俱乐部(湾际国际企业广场店),摩托车服务;摩托车服务相关;摩托车服务相关,040000,[],厚街镇家具大道康乐路66号湾际国际企业广场,113.649095,22.900581,113.64400301075878,22.903491620533742,[],广东省,东莞市,东莞市,摩托车服务,摩托车服务相关,摩托车服务相关
B0J0HKOF3B,骑手之家(大朗店),摩托车服务;摩托车销售;摩托车销售,040100,[],松佛路与北榕路交叉口东南20米,113.898684,22.934318,113.89379141063635,22.937261658861303,[],广东省,东莞市,东莞市,摩托车服务,摩托车销售,摩托车销售
B0FFGBZH0D,新顺摩托维修,摩托车服务;摩托车维修;摩托车维修,040200,[],厚街镇新塘村新塘一路108号,113.656689,22.908013,113.65158564895016,22.910907150669743,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0J0GNDQ13,电动车维修店,摩托车服务;摩托车维修;摩托车维修|生活服务;维修站点;维修站点,040200|071200,[],佛子凹村五区5号,113.898857,22.934912,113.89396451976792,22.937855431168423,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
B0J2US005Z,电动车摩托车维修,摩托车服务;摩托车维修;摩托车维修,040200,[],新塘一路与庙仔路交叉口西80米,113.656761,22.907906,113.65165754904164,22.91080006396628,[],广东省,东莞市,东莞市,摩托车服务,摩托车维修,摩托车维修
