id,name,type,typecode,biztype,address,gcj02_x,gcj02_y,wgs84_x,wgs84_y,tel,pname,cityname,adname,大类,中类,小类
BZ7KPH001B,坝光收费站(S30惠深沿海高速东北向),道路附属设施;收费站;收费站,180200,[],龙岗区,114.507861,22.661554,114.50317609576358,22.66442431569727,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
BZ7KPH001D,坝光收费站(S30惠深沿海高速西南向),道路附属设施;收费站;收费站,180200,[],龙岗区,114.507721,22.661932,114.5030355775232,22.664801814836704,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
BZ7LPG00IP,坪山收费站(S86深圳外环高速出口),道路附属设施;收费站;收费站,180200,[],坪山区,114.396451,22.734604,114.39149511202866,22.737248014057645,[],广东省,深圳市,坪山区,道路附属设施,收费站,收费站
BZ7LPG00IO,坪山收费站(S86深圳外环高速入口),道路附属设施;收费站;收费站,180200,[],坪山区,114.39663,22.734767,114.39167413565757,22.73741092221448,[],广东省,深圳市,坪山区,道路附属设施,收费站,收费站
B0FFGQ6GGG,坑梓收费站(G15沈海高速出口),道路附属设施;收费站;收费站,180200,[],坪山区,114.365052,22.738908,114.36010986067696,22.74157759729368,[],广东省,深圳市,坪山区,道路附属设施,收费站,收费站
B0FFGQ8LS3,坑梓收费站(G15沈海高速入口),道路附属设施;收费站;收费站,180200,[],坪山区,114.365439,22.739641,114.36049643014312,22.742309845706185,[],广东省,深圳市,坪山区,道路附属设施,收费站,收费站
B0FFIXENWN,观音山绿道B口,道路附属设施;道路附属设施;道路附属设施,180000,[],迭福路西北侧,114.455438,22.593996,114.4505818369703,22.59673192777428,[],广东省,深圳市,龙岗区,道路附属设施,道路附属设施,道路附属设施
B0FFFMGT4P,龙岗收费站(G15沈海高速入口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.300574,22.717966,114.29572162303896,22.720755487728628,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
B0FFGQ4NMS,龙岗收费站(G15沈海高速出口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.300691,22.718089,114.29583847708368,22.720878263806306,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
B0FFGQ7Q5H,荷坳收费站(G15沈海高速出口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.217788,22.677056,114.21291602365616,22.679882142570666,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
BZ7LPF01I6,四方埔收费站(G25长深高速出口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.316667,22.746079,114.31179139107756,22.74883206309684,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
BZ7KPE01QD,横坪收费站(S301南坪快速入口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.209089,22.663043,114.20420043236956,22.66586132383243,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
B0FFGQBE1R,横坪收费站(S301南坪快速出口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.209136,22.663451,114.2042475070028,22.66626929990977,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
BZ7KPE01VB,排榜收费站(G0422武深高速南向),道路附属设施;收费站;收费站,180200,[],龙岗区,114.173338,22.627037,114.16836193146897,22.62980116022452,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
B0FFGQA20Z,横岗收费站(G0422武深高速出口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.16949,22.629311,114.16450331543884,22.632067470167016,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
BZ7MPE00NQ,五联收费站(S86深圳外环高速入口),道路附属设施;收费站;收费站,180200,[],S86深圳外环高速入口与五清路交叉口北140米,114.235435,22.753176,114.23058554696306,22.755996250576207,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
B0FFH0T1VK,横岗收费站(G0422武深高速入口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.169456,22.629146,114.16446923358556,22.63190243513765,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
B0FFGQASAF,龙岗收费站(G15沈海高速出口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.210397,22.678507,114.20551022299604,22.68132360933652,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
B0FFGQ756B,白泥坑收费站(G15沈海高速出口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.149344,22.656435,114.14430219850914,22.6591495391284,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
B0FFH6KAOV,平沙收费站(S28水官高速出口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.15666,22.639381,114.15163817856784,22.642111771040256,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
BZ7LPE01JG,惠盐荷坳收费站(G15沈海高速入口惠州方向),道路附属设施;收费站;收费站,180200,[],龙岗区,114.230589,22.681214,114.22573778665956,22.68405105735478,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
BZ7LPE01LW,龙岗收费站(S28水官高速入口),道路附属设施;收费站;收费站,180200,[],龙岗区,114.20881,22.678217,114.20391986430904,22.68103150539346,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
BZ7KPE01VC,排榜收费站(G0422武深高速北向),道路附属设施;收费站;收费站,180200,[],龙岗区,114.173474,22.627068,114.1684982992688,22.629832412362965,[],广东省,深圳市,龙岗区,道路附属设施,收费站,收费站
B0FFIP0UKX,荣达加油站(武深高速深圳方向),道路附属设施;服务区;高速加油站服务区,180301,[],罗湖区,114.191953,22.609333,114.18702745496628,22.612134292250104,[],广东省,深圳市,罗湖区,道路附属设施,服务区,高速加油站服务区
